,longitude,latitude,the_geom,SYSTEMSTOP,STREET,CROSS_ST,DIR,POS,ROUTESSTPG,OWLROUTES,CITY,PUBLIC_NAM
1892,-87.70769128199998,41.94669988200002,POINT (-87.70769128199998 41.94669988200002),12578,ADDISON,KEDZIE,WB,NS,152,,CHICAGO,Addison & Kedzie
1893,-87.64111788399998,41.83088370500002,POINT (-87.64111788399998 41.83088370500002),7642,35TH STREET,WALLACE,WB,NS,35,,CHICAGO,35th Street & Wallace
1894,-87.67323914000002,41.759390998000015,POINT (-87.67323914000002 41.759390998000015),10906,74TH STREET,DAMEN,WB,NS,"75,94",,CHICAGO,74th Street & Damen
1895,-87.72190277099998,41.924651102999974,POINT (-87.72190277099998 41.924651102999974),1255,FULLERTON,HAMLIN,WB,NS,74,,CHICAGO,Fullerton & Hamlin
1896,-87.60153269400001,41.80964825299998,POINT (-87.60153269400001 41.80964825299998),7143,47TH STREET,ELLIS,WB,NS,47,,CHICAGO,47th Street & Ellis
1897,-87.56628,41.762681999999984,POINT (-87.56628 41.762681999999984),10816,73RD STREET,YATES,WB,NS,71,,CHICAGO,73rd Street & Yates
1898,-87.671922746,41.88146204499998,POINT (-87.671922746 41.88146204499998),15090,MADISON,WOOD,WB,FS,20,N20,CHICAGO,Madison & Wood
1899,-87.62057800000002,41.893445000999975,POINT (-87.62057800000002 41.893445000999975),5004,ONTARIO,FAIRBANKS,WB,FS,"2,157",,CHICAGO,Ontario & Fairbanks
1900,-87.65434307499999,41.95455980700001,POINT (-87.65434307499999 41.95455980700001),5676,IRVING PARK,SHERIDAN,WB,NS,"80,X9",,CHICAGO,Irving Park & Sheridan
1901,-87.73460824799997,41.85880955099998,POINT (-87.73460824799997 41.85880955099998),6841,16TH STREET,KOSTNER,WB,NS,18,,CHICAGO,16th Street & Kostner
1902,-87.73919517500002,41.931769058999976,POINT (-87.73919517500002 41.931769058999976),11082,DIVERSEY,KILBOURN,WB,NS,76,,CHICAGO,Diversey & Kilbourn
1903,-87.664062317,41.90166571399999,POINT (-87.664062317 41.90166571399999),5491,MILWAUKEE,THOMAS,SEB,NS,56,,CHICAGO,Milwaukee & Thomas
1904,-87.725844445,41.883445040000026,POINT (-87.725844445 41.883445040000026),9032,PULASKI,WEST END (north leg),SB,NS,53,N53,CHICAGO,Pulaski & West End
1905,-87.68153284800002,41.82787514,POINT (-87.68153284800002 41.82787514),4431,ARCHER,OAKLEY,NEB,NT,"39,62",N62,CHICAGO,Archer & Oakley
1906,-87.67930999999999,41.970650999999975,POINT (-87.67930999999999 41.970650999999975),8817,DAMEN,AINSLIE,SB,NS,50,,CHICAGO,Damen & Ainslie
1907,-87.64283538799998,41.88191462899999,POINT (-87.64283538799998 41.88191462899999),456,MADISON,JEFFERSON,WB,FS,20,N20,CHICAGO,Madison & Jefferson
1908,-87.60520986699999,41.75865816800001,POINT (-87.60520986699999 41.75865816800001),10876,75TH STREET,COTTAGE GROVE,WB,NS,75,,CHICAGO,75th Street & Cottage Grove
1909,-87.72689273700001,41.924267412000006,POINT (-87.72689273700001 41.924267412000006),14624,PULASKI,FULLERTON,SB,FS,53,N53,CHICAGO,Pulaski & Fullerton
1910,-87.60502247,41.74793675799998,POINT (-87.60502247 41.74793675799998),14952,COTTAGE GROVE,81ST STREET,NB,FS,4,,CHICAGO,Cottage Grove & 81st Street
1911,-87.687778068,41.92504763699998,POINT (-87.687778068 41.92504763699998),8207,WESTERN,FULLERTON,SB,NS,"49,X49",N49,CHICAGO,Western & Fullerton
1912,-87.64929830900002,41.93796501700001,POINT (-87.64929830900002 41.93796501700001),14908,HALSTED,CLARK/BARRY,SB,FS,8,,CHICAGO,Halsted & Clark/Barry
1913,-87.64628846099998,41.834470726000006,POINT (-87.64628846099998 41.834470726000006),5820,HALSTED,33RD STREET (south leg),SB,NT,8,,CHICAGO,Halsted & 33rd Street
1914,-87.64620978800002,41.83083630599998,POINT (-87.64620978800002 41.83083630599998),5822,HALSTED,35TH STREET,SB,NS,8,,CHICAGO,Halsted & 35th Street
1915,-87.64844299999999,41.91389700000002,POINT (-87.64844299999999 41.91389700000002),5775,HALSTED,WILLOW,SB,NS,8,,CHICAGO,Halsted & Willow
1916,-87.66879879700002,41.94003571899998,POINT (-87.66879879700002 41.94003571899998),6003,ASHLAND,BELMONT/LINCOLN,SB,NS,"9,X9",,CHICAGO,Ashland & Belmont/Lincoln
1917,-87.724960996,41.855094081000004,POINT (-87.724960996 41.855094081000004),9051,PULASKI,19TH STREET,SB,NS,53,,CHICAGO,Pulaski & 19th Street
1918,-87.67557443700002,41.848695279000026,POINT (-87.67557443700002 41.848695279000026),6385,BLUE ISLAND,DAMEN,SWB,NS,60,N60,CHICAGO,Blue Island & Damen
1919,-87.71961796800002,41.90342981399999,POINT (-87.71961796800002 41.90342981399999),704,GRAND,LAWNDALE,EB,FT,65,,CHICAGO,Grand & Lawndale
1920,-87.67472571000002,41.823037339999985,POINT (-87.67472571000002 41.823037339999985),15245,PERSHING,DAMEN (east leg),EB,FT,39,,CHICAGO,Pershing & Damen
1921,-87.70876789300002,41.91732287899998,POINT (-87.70876789300002 41.91732287899998),4049,ARMITAGE,SAWYER (east leg),EB,NS,73,,CHICAGO,Armitage & Sawyer
1922,-87.78074279100002,42.01194991199998,POINT (-87.78074279100002 42.01194991199998),11664,TOUHY,MOODY,EB,NS,85A,,CHICAGO,Touhy & Moody
1923,-87.78368926600001,41.952890943,POINT (-87.78368926600001 41.952890943),5615,IRVING PARK,MOBILE (east leg),EB,NS,80,,CHICAGO,Irving Park & Mobile
1924,-87.68997643099999,41.735277575,POINT (-87.68997643099999 41.735277575),9383,87TH STREET,WASHTENAW (west leg),EB,NS,87,,EVERGREEN PARK,87th Street & Washtenaw
1925,-87.754055,41.931377,POINT (-87.754055 41.931377),10986,DIVERSEY,LECLAIRE,EB,NS,76,,CHICAGO,Diversey & Leclaire
1926,-87.63452699999999,41.757979999999975,POINT (-87.63452699999999 41.757979999999975),10926,75TH STREET,STEWART,EB,NS,75,,CHICAGO,75th Street & Stewart
1927,-87.55265660600003,41.728003951999995,POINT (-87.55265660600003 41.728003951999995),12004,EXCHANGE,SOUTH CHICAGO,SWB,NS,"N5,95",N5,CHICAGO,Exchange & South Chicago
1928,-87.76008497700002,41.79597794900002,POINT (-87.76008497700002 41.79597794900002),4394,ARCHER,LINDER,NEB,NT,"62,62H",,CHICAGO,Archer & Linder
1929,-87.74262520399998,41.79883338600001,POINT (-87.74262520399998 41.79883338600001),4515,ARCHER,CICERO,SWB,NS,62,,CHICAGO,Archer & Cicero
1930,-87.62416138999998,41.739935910999975,POINT (-87.62416138999998 41.739935910999975),2277,STATE,85TH STREET,NB,NS,29,,CHICAGO,State & 85th Street
1931,-87.80712728100002,41.96273873400003,POINT (-87.80712728100002 41.96273873400003),11816,HARLEM,SUNNYSIDE,NB,NS,90,,NORRIDGE,Harlem & Sunnyside
1932,-87.678427,41.944948001,POINT (-87.678427 41.944948001),8945,DAMEN,CORNELIA,NB,NS,50,,CHICAGO,Damen & Cornelia
1933,-87.70840376299998,41.97019309699999,POINT (-87.70840376299998 41.97019309699999),11893,KEDZIE,AINSLIE,NB,NS,"82,93",,CHICAGO,Kedzie & Ainslie
1934,-87.72068536,41.702076963000025,POINT (-87.72068536 41.702076963000025),12896,PULASKI,105TH STREET,NB,NS,53A,,CHICAGO,Pulaski & 105th Street
1935,-87.646867563,41.862490932000014,POINT (-87.646867563 41.862490932000014),5804,HALSTED,14TH PLACE,SB,NS,"8,18,N62",N62,CHICAGO,Halsted & 14th Place
1936,-87.706572,41.893798000000004,POINT (-87.706572 41.893798000000004),3025,KEDZIE,HURON,SB,NS,52,,CHICAGO,Kedzie & Huron
1937,-87.60482999999999,41.733142999999984,POINT (-87.60482999999999 41.733142999999984),2592,COTTAGE GROVE,89TH STREET,SB,NS,4,,CHICAGO,Cottage Grove & 89th Street
1938,-87.66871516399999,41.947219346,POINT (-87.66871516399999 41.947219346),14894,ASHLAND,ADDISON,NB,FS,"9,X9",,CHICAGO,Ashland & Addison
1939,-87.64582940100001,41.823322733,POINT (-87.64582940100001 41.823322733),5901,HALSTED,PERSHING,NB,NS,8,,CHICAGO,Halsted & Pershing
1940,-87.727329999,41.93903,POINT (-87.727329999 41.93903),9269,BELMONT,PULASKI,EB,NS,77,N77,CHICAGO,Belmont & Pulaski
1941,-87.625961743,41.816422703,POINT (-87.625961743 41.816422703),8049,43RD STREET,STATE,EB,FS,43,,CHICAGO,43rd Street & State
1942,-87.73155700000001,41.917040000999975,POINT (-87.73155700000001 41.917040000999975),4038,ARMITAGE,KEELER,EB,NS,73,,CHICAGO,Armitage & Keeler
1943,-87.58639742899999,41.77288322200002,POINT (-87.58639742899999 41.77288322200002),7182,STONY ISLAND,south of 67TH STREET,SB,MB,28,,CHICAGO,Stony Island & 67th Street
1944,-87.64001200000001,41.663306999999975,POINT (-87.64001200000001 41.663306999999975),5974,127TH STREET,EMERALD,WB,NS,"8A,108",,CHICAGO,127th Street & Emerald
1945,-87.63700246399998,41.89385432099999,POINT (-87.63700246399998 41.89385432099999),6712,ORLEANS,ERIE,NB,NS,37,,CHICAGO,Orleans & Erie
1946,-87.64435770300003,41.75956971199997,POINT (-87.64435770300003 41.75956971199997),14818,HALSTED,74TH STREET,SB,FS,8,,CHICAGO,Halsted & 74th Street
1947,-87.75574394799997,41.909348376000025,POINT (-87.75574394799997 41.909348376000025),3880,LARAMIE,NORTH AVENUE,NB,NS,57,,CHICAGO,Laramie & North Ave
1948,-87.58549484299999,41.75107855499999,POINT (-87.58549484299999 41.75107855499999),7116,STONY ISLAND,SOUTH CHICAGO/79TH SREET,NB,NS,28,,CHICAGO,Stony Island & South Chicago/79th Sreeet
1949,-87.624234,41.89773100000002,POINT (-87.624234 41.89773100000002),1098,MICHIGAN,PEARSON,SB,NS,"10,125,143,146,147,148,151",,CHICAGO,Michigan & Pearson
1950,-87.62442248100001,41.89582302000002,POINT (-87.62442248100001 41.89582302000002),14488,MICHIGAN,SUPERIOR,SB,NS,"3,10,26,125,143,146,147,148,151",,CHICAGO,Michigan & Superior
1951,-87.60614826199998,41.79523107599999,POINT (-87.60614826199998 41.79523107599999),15148,COTTAGE GROVE,55TH STREET,NB,FS,"2,4",N4,CHICAGO,Cottage Grove & 55th Street
1952,-87.57162313999999,41.74160381600001,POINT (-87.57162313999999 41.74160381600001),7385,SOUTH CHICAGO,85TH STREET (North leg),NWB,NT,30,,CHICAGO,South Chicago & 85th Street
1953,-87.77495401099998,41.886914735000005,POINT (-87.77495401099998 41.886914735000005),9603,AUSTIN,SOUTH BLVD/CORCORAN,SB,FS,91,,OAK PARK,Austin & Corcoran/South Blvd (Green Line)
1954,-87.765702422,41.905626127999994,POINT (-87.765702422 41.905626127999994),11594,CENTRAL,HIRSCH,NB,NS,85,,CHICAGO,Central & Hirsch
1955,-87.668528966,41.93945990200001,POINT (-87.668528966 41.93945990200001),6272,ASHLAND,BELMONT/LINCOLN,NB,NS,"9,X9",,CHICAGO,Ashland & Belmont/Lincoln
1956,-87.66467447500003,42.01520955000001,POINT (-87.66467447500003 42.01520955000001),1216,SHERIDAN,SHERWIN,NB,FS,147,0,CHICAGO,Sheridan & Sherwin
1957,-87.72295378299998,41.802481279999995,POINT (-87.72295378299998 41.802481279999995),4411,ARCHER,PULASKI,NEB,FS,62,N62,CHICAGO,Archer & Pulaski
1958,-87.63174699899997,41.83987300000001,POINT (-87.63174699899997 41.83987300000001),6499,WENTWORTH,3000 SOUTH,SB,MB,24,,CHICAGO,3000 S Wentworth
1959,-87.70262000000002,41.932000000000016,POINT (-87.70262000000002 41.932000000000016),11008,DIVERSEY,SACRAMENTO,EB,NS,76,,CHICAGO,Diversey & Sacramento
1960,-87.73126428299997,41.74922634699999,POINT (-87.73126428299997 41.74922634699999),15530,79TH STREET,KOSTNER,EB,FS,79,,CHICAGO,79th Street & Kostner
1961,-87.70392189400002,41.74967709399999,POINT (-87.70392189400002 41.74967709399999),2736,79TH STREET,COLUMBUS (SOUTHWEST HWY.),EB,NS,79,,CHICAGO,79th Street & Columbus (Southwest Hwy.)
1962,-87.72695687700002,41.924353524000026,POINT (-87.72695687700002 41.924353524000026),1315,FULLERTON,PULASKI,EB,NS,74,,CHICAGO,Fullerton & Pulaski
1963,-87.638616001,41.914609000999974,POINT (-87.638616001 41.914609000999974),6726,SEDGWICK,MENOMONEE,NB,NS,37,,CHICAGO,Sedgwick & Menomonee
1964,-87.65648649799999,41.964046354999994,POINT (-87.65648649799999 41.964046354999994),17393,BROADWAY,SUNNYSIDE,NB,FS,"36,78",,CHICAGO,Broadway & Sunnyside
1965,-87.65860852200001,41.967361031999985,POINT (-87.65860852200001 41.967361031999985),15343,BROADWAY,LELAND,NB,FS,36,,CHICAGO,Broadway & Leland
1966,-87.64460065600002,41.943250765000016,POINT (-87.64460065600002 41.943250765000016),5402,BROADWAY,ROSCOE (south leg),NB,NS,36,,CHICAGO,Broadway & Roscoe
1967,-87.576075,41.759073,POINT (-87.576075 41.759073),5303,JEFFERY,75TH STREET,NB,FS,"J14,15",,CHICAGO,Jeffery & 75th Street
1968,-87.66001799899999,41.98535700000002,POINT (-87.66001799899999 41.98535700000002),5426,BROADWAY,HOLLYWOOD,NB,NS,36,,CHICAGO,Broadway & Hollywood
1969,-87.64621599999998,41.83064600099999,POINT (-87.64621599999998 41.83064600099999),7674,35TH STREET,HALSTED,EB,NS,35,,CHICAGO,35th Street & Halsted
1970,-87.64960952500002,41.793826308999996,POINT (-87.64960952500002 41.793826308999996),10534,GARFIELD,MORGAN,EB,FS,55,N55,CHICAGO,Garfield & Morgan
1971,-87.70764673399998,41.92461782700002,POINT (-87.70764673399998 41.92461782700002),1324,FULLERTON,KEDZIE (w. service drive),EB,NS,74,,CHICAGO,Fullerton & Kedzie
1972,-87.77024921999998,41.919514314000025,POINT (-87.77024921999998 41.919514314000025),15256,GRAND,MENARD,EB,FS,65,,CHICAGO,Grand & Menard
1973,-87.654317784,41.768619444000024,POINT (-87.654317784 41.768619444000024),10162,69TH STREET,RACINE,EB,NS,67,,CHICAGO,69th Street & Racine
1974,-87.708736052,42.011782555000025,POINT (-87.708736052 42.011782555000025),14751,TOUHY,KEDZIE,EB,FS,96,,CHICAGO,Touhy & Kedzie
1975,-87.776253,41.94571000000002,POINT (-87.776253 41.94571000000002),12491,ADDISON,AUSTIN,EB,FS,152,,CHICAGO,Addison & Austin
1976,-87.771141737,41.931120211999996,POINT (-87.771141737 41.931120211999996),10979,DIVERSEY,MENARD,EB,NS,76,,CHICAGO,Diversey & Menard
1977,-87.64944972199999,41.768712015000006,POINT (-87.64944972199999 41.768712015000006),10165,69TH STREET,MORGAN,EB,NS,67,,CHICAGO,69th Street & Morgan
1978,-87.76669100100003,41.94229899999999,POINT (-87.76669100100003 41.94229899999999),11536,CENTRAL,ROSCOE,SB,NS,85,,CHICAGO,Central & Roscoe
1979,-87.620857177,41.68508885699998,POINT (-87.620857177 41.68508885699998),17233,MICHIGAN,115TH STREET,SB,FS,"34,119",N34,CHICAGO,Michigan & 115th Street
1980,-87.65515521399999,41.97978244900003,POINT (-87.65515521399999 41.97978244900003),1040,SHERIDAN,BALMORAL,SB,FS,"136,147,151",,CHICAGO,Sheridan & Balmoral
1981,-87.76495021300002,41.87996143100003,POINT (-87.76495021300002 41.87996143100003),14843,CENTRAL,MADISON,SB,FS,85,,CHICAGO,Central & Madison
1982,-87.65398262899998,41.75616890499998,POINT (-87.65398262899998 41.75616890499998),5190,RACINE,76TH STREET,SB,NS,"44,75",,CHICAGO,Racine & 76th Street
1983,-87.707618604,41.929489676,POINT (-87.707618604 41.929489676),11068,KEDZIE,MILWAUKEE,SB,NS,76,,CHICAGO,Kedzie & Milwaukee (Blue Line)
1984,-87.77642199899998,41.94217800000001,POINT (-87.77642199899998 41.94217800000001),9571,AUSTIN,ROSCOE,SB,NS,91,,CHICAGO,Austin & Roscoe
1985,-87.72272317199997,41.771482682,POINT (-87.72272317199997 41.771482682),4728,PULASKI,MARQUETTE RD,SB,NS,53A,,CHICAGO,Pulaski & Marquette Rd
1986,-87.58092044099999,41.708352839999975,POINT (-87.58092044099999 41.708352839999975),14156,103RD STREET,STONY ISLAND GARAGE,SEB,TERM,"26,111A,353",,CHICAGO,103rd Street & Stony Island Garage Terminal
1987,-87.69933520799998,41.98577956600002,POINT (-87.69933520799998 41.98577956600002),11884,CALIFORNIA,LINCOLN,SB,NS,93,,CHICAGO,California & Lincoln
1988,-87.57595120299999,41.74783596399999,POINT (-87.57595120299999 41.74783596399999),5223,JEFFERY,81ST STREET,SB,FS,"J14,15",,CHICAGO,Jeffery & 81st Street
1989,-87.63942597699997,41.93418627699998,POINT (-87.63942597699997 41.93418627699998),1076,SHERIDAN,SURF,SB,FS,"134,143,151,156",,CHICAGO,Sheridan & Surf
1990,-87.65616492100003,41.706956606000006,POINT (-87.65616492100003 41.706956606000006),6138,BEVERLY,103RD/VINCENNES,SB,NS,9,,CHICAGO,Beverly & 103rd/Vincennes
1991,-87.704716238,41.831052048000004,POINT (-87.704716238 41.831052048000004),3067,KEDZIE,driveway to 3448 SOUTH,SB,MB,"35,52",,CHICAGO,3448 S Kedzie
1992,-87.52702479099997,41.70096037600001,POINT (-87.52702479099997 41.70096037600001),12247,AVENUE C,107TH STREET,SB,NS,100,,CHICAGO,Avenue C & 107th Street
1993,-87.74839400000002,41.99146400000001,POINT (-87.74839400000002 41.99146400000001),10477,CICERO,GLENLAKE,SB,NT,54A,,CHICAGO,Cicero & Glenlake
1994,-87.78797200100001,41.97391399999998,POINT (-87.78797200100001 41.97391399999998),9548,NAGLE,CARMEN,SB,NS,86,,CHICAGO,Nagle & Carmen
1995,-87.73889567100002,41.78636843999999,POINT (-87.73889567100002 41.78636843999999),14122,MIDWAY TERMINAL,ORANGE LINE STATION,SWB,TERM,55,,CHICAGO,Midway Orange Line Station
1996,-87.53542399999998,41.695566000999975,POINT (-87.53542399999998 41.695566000999975),7278,EWING,110TH STREET,SB,NS,30,,CHICAGO,Ewing & 110th Street
1997,-87.64117461500001,41.82538468500002,POINT (-87.64117461500001 41.82538468500002),5143,WALLACE,38TH STREET,SB,NS,44,,CHICAGO,Wallace & 38th Street
1998,-87.760382999,41.97512599999999,POINT (-87.760382999 41.97512599999999),4751,FOSTER,LOCKWOOD,EB,NS,92,,CHICAGO,Foster & Lockwood
1999,-87.70252844700002,41.735038885999984,POINT (-87.70252844700002 41.735038885999984),9378,87TH STREET,KEDZIE,EB,NS,87,,EVERGREEN PARK,87th Street & Kedzie
2000,-87.66883099900002,41.70653199999998,POINT (-87.66883099900002 41.70653199999998),12145,103RD STREET,WALDEN PKWY,EB,FS,103,,CHICAGO,103rd Street & Walden
2001,-87.72004500100002,41.764062000000024,POINT (-87.72004500100002 41.764062000000024),10133,71ST STREET,SPRINGFIELD,EB,NS,67,,CHICAGO,71st Street & Springfield
2002,-87.64141788,41.841637846000026,POINT (-87.64141788 41.841637846000026),5108,WALLACE,29TH STREET,NB,NS,44,,CHICAGO,Wallace & 29th Street
2003,-87.65810300099997,41.711298,POINT (-87.65810300099997 41.711298),6142,BEVERLY,100TH PLACE,NB,NS,9,,CHICAGO,Beverly & 100th Place
2004,-87.74801800099999,42.00439400099998,POINT (-87.74801800099999 42.00439400099998),10430,CICERO,PRATT,NB,NS,54A,,LINCOLNWOOD,Cicero & Pratt
2005,-87.70903023900001,42.010667227,POINT (-87.70903023900001 42.010667227),12037,KEDZIE,ESTES (7061 NORTH),NB,NS,11,,CHICAGO,7061 N Kedzie
2006,-87.72819339799997,41.979196478999995,POINT (-87.72819339799997 41.979196478999995),9147,PULASKI,5400 NORTH,NB,MB,53,,CHICAGO,5400 N Pulaski
2007,-87.64621892500003,41.95782177900003,POINT (-87.64621892500003 41.95782177900003),4890,MARINE DRIVE,GORDON TERRACE,NB,NT,"136,146",,CHICAGO,Marine Drive & Gordon Terrace
2008,-87.76662700000003,41.940472,POINT (-87.76662700000003 41.940472),11537,CENTRAL,SCHOOL,SB,NS,85,,CHICAGO,Central & School
2009,-87.66591426299999,41.75027325799999,POINT (-87.66591426299999 41.75027325799999),2753,79TH STREET,PAULINA,EB,NS,79,N79,CHICAGO,79th Street & Paulina
2010,-87.788227,41.930904,POINT (-87.788227 41.930904),10972,DIVERSEY,NATCHEZ,EB,NT,76,,CHICAGO,Diversey & Natchez
2011,-87.71638322899997,41.990226393,POINT (-87.71638322899997 41.990226393),11444,PETERSON,ST. LOUIS,EB,NS,84,,CHICAGO,Peterson & St. Louis
2012,-87.78065551600002,41.93101444400003,POINT (-87.78065551600002 41.93101444400003),15514,DIVERSEY,MELVINA,EB,FS,76,,CHICAGO,Diversey & Melvina
2013,-87.65629405499999,41.750359506999985,POINT (-87.65629405499999 41.750359506999985),2757,79TH STREET,THROOP (west leg),EB,NS,79,N79,CHICAGO,79th Street & Throop
2014,-87.74452667399999,41.77459097399998,POINT (-87.74452667399999 41.77459097399998),3375,65TH STREET,LAMON,EB,NT,165,,BEDFORD PARK,65th Street & Lamon
2015,-87.67164410599997,41.793493867999985,POINT (-87.67164410599997 41.793493867999985),10525,GARFIELD,WOLCOTT,EB,FS,55,N55,CHICAGO,Garfield & Wolcott
2016,-87.75752000099999,41.872855001000005,POINT (-87.75752000099999 41.872855001000005),156,HARRISON,LOCKWOOD,EB,NS,7,,CHICAGO,Harrison & Lockwood
2017,-87.65210812100003,41.921824249999986,POINT (-87.65210812100003 41.921824249999986),17712,WEBSTER,BISSEL,WB,NS,37,,CHICAGO,Webster & Bissell
2018,-87.650158535,41.967471706000026,POINT (-87.650158535 41.967471706000026),17717,CLARENDON,LELAND,SB,NS,148,,CHICAGO,Clarendon & Leland
2019,-87.649739001,41.95839700099998,POINT (-87.649739001 41.95839700099998),4933,CLARENDON,BUENA,NB,NS,"135,148",,CHICAGO,Clarendon & Buena
2020,-87.665208356,41.82326415799997,POINT (-87.665208356 41.82326415799997),7771,PERSHING,ASHLAND,WB,NS,39,,CHICAGO,Pershing & Ashland
2021,-87.71198251999999,41.93204131900001,POINT (-87.71198251999999 41.93204131900001),11071,DIVERSEY,MILWAUKEE/KIMBALL,WB,NS,76,,CHICAGO,Diversey & Milwaukee/Kimball
2022,-87.72527202999999,41.85169965199998,POINT (-87.72527202999999 41.85169965199998),14845,CERMAK,PULASKI,WB,FS,21,,CHICAGO,Cermak & Pulaski
2023,-87.63975699999997,41.891579001000025,POINT (-87.63975699999997 41.891579001000025),771,GRAND,KINGSBURY,WB,NS,65,,CHICAGO,Grand & Kingsbury
2024,-87.72059215000002,41.96839411799999,POINT (-87.72059215000002 41.96839411799999),3807,LAWRENCE,LAWNDALE,WB,NS,81,N81,CHICAGO,Lawrence & Lawndale
2025,-87.63369470600003,41.81913697300001,POINT (-87.63369470600003 41.81913697300001),8014,ROOT,PRINCETON (west leg),WB,FT,43,,CHICAGO,Root & Princeton
2026,-87.62146199900002,41.765643001,POINT (-87.62146199900002 41.765643001),10849,71ST STREET,MICHIGAN,WB,NS,71,,CHICAGO,71st Street & Michigan
2027,-87.57360566800003,41.75899299500003,POINT (-87.57360566800003 41.75899299500003),10860,75TH STREET,CLYDE,WB,NS,"N5,75",N5,CHICAGO,75th Street & Clyde
2028,-87.694893879,42.008619794000026,POINT (-87.694893879 42.008619794000026),12075,LUNT,ROCKWELL,WB,NS,96,,CHICAGO,Lunt & Rockwell
